# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  174       6.857151709984e-10       1.200178029302e-13      -5.343634784854e-12       1.399652378224e-15       2.158595388100e-12       4.399527964160e-13      -2.378564848986e-15 
  175       6.891373931098e-10       1.185487718351e-13      -5.262615562558e-12       1.417537546528e-15       2.122471228961e-12       4.343321332363e-13      -2.324359112770e-15 
  176       6.925031019963e-10       1.170809794401e-13      -5.177884523032e-12       1.435557277076e-15       2.087111496452e-12       4.288448808361e-13      -2.271526797825e-15 
  177       6.958113007549e-10       1.156178857497e-13      -5.089445849204e-12       1.453711061319e-15       2.052510991476e-12       4.234869738171e-13      -2.219978688037e-15 
  178       6.990609862504e-10       1.141630646689e-13      -4.997306099825e-12       1.471998350104e-15       2.018662487354e-12       4.182538542281e-13      -2.169618692334e-15 
  179       7.022511490251e-10       1.127202052878e-13      -4.901474247196e-12       1.490418553099e-15       1.985556690452e-12       4.131404627611e-13      -2.120343731453e-15 
  180       7.053807732098e-10       1.112931131641e-13      -4.801961714905e-12       1.508971038210e-15       1.953182200788e-12       4.081412299479e-13      -2.072043624711e-15 
  181       7.084488364340e-10       1.098857116070e-13      -4.698782415561e-12       1.527655131006e-15       1.921525472662e-12       4.032500673560e-13      -2.024600976781e-15 
  182       7.114543097362e-10       1.085020429606e-13      -4.591952788533e-12       1.546470114135e-15       1.890570775265e-12       3.984603587852e-13      -1.977891064462e-15 
  183       7.143961574745e-10       1.071462698872e-13      -4.481491837675e-12       1.565415226754e-15       1.860300153305e-12       3.937649514636e-13      -1.931781723451e-15 
  184       7.172733372368e-10       1.058226766506e-13      -4.367421169069e-12       1.584489663940e-15       1.830693387621e-12       3.891561472440e-13      -1.886133235117e-15 
  185       7.200847997513e-10       1.045356703999e-13      -4.249765028756e-12       1.603692576122e-15       1.801727955806e-12       3.846256938001e-13      -1.840798213269e-15 
  186       7.228294887970e-10       1.032897824526e-13      -4.128550340468e-12       1.623023068493e-15       1.773378992820e-12       3.801647758229e-13      -1.795621490935e-15 
  187       7.255063411139e-10       1.020896695782e-13      -4.003806743368e-12       1.642480200436e-15       1.745619251613e-12       3.757640062165e-13      -1.750440007125e-15 
  188       7.281142863136e-10       1.009401152814e-13      -3.875566629779e-12       1.662062984946e-15       1.718419063742e-12       3.714134172952e-13      -1.705082693613e-15 
  189       7.306522467896e-10       9.984603108598e-14      -3.743865182921e-12       1.681770388049e-15       1.691746299992e-12       3.671024519789e-13      -1.659370361701e-15 
  190       7.331191376276e-10       9.881245781762e-14      -3.608740414647e-12       1.701601328224e-15       1.665566330991e-12       3.628199549900e-13      -1.613115588995e-15 
  191       7.355139395270e-10       9.784435699611e-14      -3.470230979767e-12       1.721554676842e-15       1.639848878920e-12       3.585564930260e-13      -1.566163809648e-15 
  192       7.378359238590e-10       9.694596486101e-14      -3.328369357322e-12       1.741629260717e-15       1.614589228671e-12       3.543115279851e-13      -1.518520263131e-15 
  193       7.400844443561e-10       9.612139225162e-14      -3.183188229310e-12       1.761823858631e-15       1.589788535552e-12       3.500867660807e-13      -1.470232371578e-15 
  194       7.422588657672e-10       9.537483073394e-14      -3.034722688350e-12       1.782137199765e-15       1.565447060548e-12       3.458838760759e-13      -1.421349414072e-15 
  195       7.443585640073e-10       9.471055319728e-14      -2.883010268143e-12       1.802567963125e-15       1.541564153498e-12       3.417044881001e-13      -1.371922548244e-15 
  196       7.463829263065e-10       9.413291445087e-14      -2.728090973926e-12       1.823114776962e-15       1.518138236254e-12       3.375501924667e-13      -1.322004831879e-15 
  197       7.483313513599e-10       9.364635182048e-14      -2.570007312936e-12       1.843776218203e-15       1.495166785855e-12       3.334225384902e-13      -1.271651244509e-15 
  198       7.502032494760e-10       9.325538574500e-14      -2.408804324867e-12       1.864550811869e-15       1.472646317693e-12       3.293230333034e-13      -1.220918709019e-15 
  199       7.519980427269e-10       9.296462037307e-14      -2.244529612327e-12       1.885437030504e-15       1.450572368681e-12       3.252531406747e-13      -1.169866113244e-15 
  200       7.537151650972e-10       9.277874415966e-14      -2.077233371299e-12       1.906433293600e-15       1.428939480422e-12       3.212142798256e-13      -1.118554331571e-15 
  201       7.553540626330e-10       9.270253046270e-14      -1.906968421601e-12       1.927537967019e-15       1.407741182375e-12       3.172078242474e-13      -1.067046246537e-15 
  202       7.569141935921e-10       9.274083813967e-14      -1.733790237340e-12       1.948749362419e-15       1.386969975025e-12       3.132351005192e-13      -1.015406770433e-15 
  203       7.583950285923e-10       9.289861214422e-14      -1.557756977376e-12       1.970065736679e-15       1.366617313051e-12       3.092973871243e-13      -9.637028668995e-16 
  204       7.597960507616e-10       9.318088412275e-14      -1.378929515778e-12       1.991485291322e-15       1.346673588492e-12       3.053959132683e-13      -9.120035725313e-16 
  205       7.611167558866e-10       9.359277301104e-14      -1.197371472285e-12       2.013006171943e-15       1.327128113919e-12       3.015318576959e-13      -8.603800184745e-16 
  206       7.623566525629e-10       9.413948563086e-14      -1.013149242761e-12       2.034626467629e-15       1.307969105598e-12       2.977063475081e-13      -8.089054520283e-16 
  207       7.635152623434e-10       9.482631728654e-14      -8.263320296588e-13       2.056344210389e-15       1.289183666662e-12       2.939204569797e-13      -7.576552582448e-16 
  208       7.645921198882e-10       9.565865236162e-14      -6.369918724741e-13       2.078157374574e-15       1.270757770276e-12       2.901752063766e-13      -7.067069815293e-16 
  209       7.655867731138e-10       9.664196491541e-14      -4.452036782080e-13       2.100063876305e-15       1.252676242810e-12       2.864715607726e-13      -6.561403472404e-16 
  210       7.664987833422e-10       9.778181927965e-14      -2.510452518239e-13       2.122061572894e-15       1.234922747000e-12       2.828104288673e-13      -6.060372832907e-16 
  211       7.673277254507e-10       9.908387065507e-14      -5.459732670694e-14       2.144148262272e-15       1.217479765122e-12       2.791926618030e-13      -5.564819417465e-16 
  212       7.680731880205e-10       1.005538657080e-13       1.440564048773e-13       2.166321682415e-15       1.200328582158e-12       2.756190519817e-13      -5.075607204284e-16 
  213       7.687348119225e-10       1.021973123873e-13       3.448335891978e-13       2.188579583050e-15       1.183452942996e-12       2.720903120525e-13      -4.593466016491e-16 
  214       7.693124086605e-10       1.040184633347e-13       5.476664893189e-13       2.210919947380e-15       1.166850333680e-12       2.686070127474e-13      -4.118509471725e-16 
  215       7.698058503119e-10       1.060212649456e-13       7.524895450696e-13       2.233340784230e-15       1.150521429806e-12       2.651696385594e-13      -3.650684882234e-16 
  216       7.702150320587e-10       1.082096817065e-13       9.592351068099e-13       2.255840056724e-15       1.134466483840e-12       2.617786059689e-13      -3.189926962143e-16 
  217       7.705398724382e-10       1.105876959206e-13       1.167833416365e-12       2.278415681897e-15       1.118685317959e-12       2.584342622085e-13      -2.736157630579e-16 
  218       7.707803135935e-10       1.131593074336e-13       1.378212587962e-12       2.301065530312e-15       1.103177316891e-12       2.551368840279e-13      -2.289285814809e-16 
  219       7.709363215240e-10       1.159285333598e-13       1.590298589160e-12       2.323787425677e-15       1.087941420754e-12       2.518866764590e-13      -1.849207253369e-16 
  220       7.710078863360e-10       1.188994078075e-13       1.804015221791e-12       2.346579144455e-15       1.072976117899e-12       2.486837715812e-13      -1.415804299199e-16 
  221       7.709950224929e-10       1.220759816049e-13       2.019284102890e-12       2.369438415484e-15       1.058279437751e-12       2.455282272861e-13      -9.889457227719e-17 
  222       7.708977690661e-10       1.254623220258e-13       2.236024645634e-12       2.392362919588e-15       1.043848943645e-12       2.424200260429e-13      -5.684865152321e-17 
  223       7.707161899851e-10       1.290625125160e-13       2.454154040272e-12       2.415350289195e-15       1.029681725669e-12       2.393590736632e-13      -1.542676915227e-17 
  224       7.704503742884e-10       1.328806524180e-13       2.673587235062e-12       2.438398107948e-15       1.015774393506e-12       2.363451980662e-13       2.538839064798e-17 
  225       7.701004363736e-10       1.369208566978e-13       2.894236917207e-12       2.461503910327e-15       1.002123069273e-12       2.333781480436e-13       6.561558068328e-17 
  226       7.696665162481e-10       1.411872556701e-13       3.116013493790e-12       2.484665181256e-15       9.887233803575e-13       2.304575920249e-13       1.052750104396e-16 
  227       7.691487797799e-10       1.456839947243e-13       3.338825072705e-12       2.507879355722e-15       9.755704522657e-13       2.275831168421e-13       1.443883657697e-16 
  228       7.685474189473e-10       1.504152340503e-13       3.562577443595e-12       2.531143818392e-15       9.626589014566e-13       2.247542264950e-13       1.829788285801e-16 
  229       7.678626520904e-10       1.553851483643e-13       3.787174058789e-12       2.554455903221e-15       9.499828281846e-13       2.219703409165e-13       2.210710965178e-16 
  230       7.670947241607e-10       1.605979266344e-13       4.012516014230e-12       2.577812893077e-15       9.375358093399e-13       2.192307947370e-13       2.586914026566e-16 
  231       7.662439069723e-10       1.660577718065e-13       4.238502030416e-12       2.601212019345e-15       9.253108912884e-13       2.165348360500e-13       2.958675351846e-16 
  232       7.653104994518e-10       1.717689005304e-13       4.465028433332e-12       2.624650461551e-15       9.133005827127e-13       2.138816251769e-13       3.326288570902e-16 
  233       7.642948278893e-10       1.777355428849e-13       4.691989135385e-12       2.648125346973e-15       9.014968474518e-13       2.112702334323e-13       3.690063258494e-16 
  234       7.631972461886e-10       1.839619421043e-13       4.919275616341e-12       2.671633750255e-15       8.898910973419e-13       2.086996418885e-13       4.050325131122e-16 
  235       7.620181361180e-10       1.904523543037e-13       5.146776904255e-12       2.695172693024e-15       8.784741850566e-13       2.061687401414e-13       4.407416243894e-16 
  236       7.607579075603e-10       1.972110482052e-13       5.374379556412e-12       2.718739143503e-15       8.672363969475e-13       2.036763250748e-13       4.761695187395e-16 
  237       7.594169987637e-10       2.042423048632e-13       5.601967640257e-12       2.742330016130e-15       8.561674458841e-13       2.012210996259e-13       5.113537284553e-16 
  238       7.579958709553e-10       2.115500266347e-13       5.829429362302e-12       2.765942326006e-15       8.452584534762e-13       1.988018856355e-13       5.463250858705e-16 
  239       7.564949913010e-10       2.191365383677e-13       6.056677439907e-12       2.789573663433e-15       8.345080447984e-13       1.964182792628e-13       5.810820001791e-16 
  240       7.549148493991e-10       2.270037130527e-13       6.283629926714e-12       2.813221747380e-15       8.239166090195e-13       1.940700328830e-13       6.156146603966e-16 
  241       7.532559630616e-10       2.351533549541e-13       6.510203670670e-12       2.836884273174e-15       8.134843402832e-13       1.917568437939e-13       6.499132900502e-16 
  242       7.515188785529e-10       2.435871985111e-13       6.736314308986e-12       2.860558912440e-15       8.032112347458e-13       1.894783534326e-13       6.839681491592e-16 
  243       7.497041708282e-10       2.523069072398e-13       6.961876263093e-12       2.884243313043e-15       7.930970876130e-13       1.872341465925e-13       7.177695362160e-16 
  244       7.478124437727e-10       2.613140726341e-13       7.186802733604e-12       2.907935099032e-15       7.831414901774e-13       1.850237506397e-13       7.513077901672e-16 
  245       7.458443304394e-10       2.706102130674e-13       7.411005695274e-12       2.931631870578e-15       7.733438268555e-13       1.828466347296e-13       7.845732923940e-16 
  246       7.438004932881e-10       2.801967726942e-13       7.634395891959e-12       2.955331203917e-15       7.637032722252e-13       1.807022090239e-13       8.175564686933e-16 
  247       7.416816244244e-10       2.900751203512e-13       7.856882831575e-12       2.979030651292e-15       7.542187880628e-13       1.785898239073e-13       8.502477912588e-16 
  248       7.394884458375e-10       3.002465484587e-13       8.078374781056e-12       3.002727740896e-15       7.448891203804e-13       1.765087692037e-13       8.826377806615e-16 
  249       7.372217096393e-10       3.107122719225e-13       8.298778761320e-12       3.026419976811e-15       7.357127964629e-13       1.744582733936e-13       9.147170078308e-16 
