# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  842       3.376629489459e-10       1.576176702858e-12      -1.815142252836e-12       0.000000000000e+00       1.255693502125e-14       4.182389432115e-15      -4.358135071546e-17 
  843       3.368816981742e-10       1.583610590370e-12      -1.558008782102e-12       0.000000000000e+00       1.250430516293e-14       4.159324634595e-15      -3.935245069605e-17 
  844       3.360737959169e-10       1.591924556652e-12      -1.302246964059e-12       0.000000000000e+00       1.245194819806e-14       4.136285432885e-15      -3.516090247732e-17 
  845       3.352395385798e-10       1.601112056305e-12      -1.047929169723e-12       0.000000000000e+00       1.239986312592e-14       4.113268835999e-15      -3.100603544054e-17 
  846       3.343792265158e-10       1.611166438355e-12      -7.951283445523e-13       0.000000000000e+00       1.234804891120e-14       4.090271818667e-15      -2.688717004684e-17 
  847       3.334931640367e-10       1.622080945891e-12      -5.439180100136e-13       0.000000000000e+00       1.229650448382e-14       4.067291321227e-15      -2.280361780807e-17 
  848       3.325816594269e-10       1.633848715714e-12      -2.943722651532e-13       0.000000000000e+00       1.224522873878e-14       4.044324249511e-15      -1.875468125747e-17 
  849       3.316450249551e-10       1.646462777981e-12      -4.656578816263e-14       0.000000000000e+00       1.219422053607e-14       4.021367474742e-15      -1.473965392052e-17 
  850       3.306835768875e-10       1.659916055852e-12       1.994261620529e-13       0.000000000000e+00       1.214347870051e-14       3.998417833417e-15      -1.075782028566e-17 
  851       3.296976355006e-10       1.674201365131e-12       4.435277443066e-13       0.000000000000e+00       1.209300202163e-14       3.975472127204e-15      -6.808455775082e-18 
  852       3.286875250932e-10       1.689311413919e-12       6.856625335621e-13       0.000000000000e+00       1.204278925351e-14       3.952527122827e-15      -2.890826715469e-18 
  853       3.276535739998e-10       1.705238802251e-12       9.257535193659e-13       0.000000000000e+00       1.199283911468e-14       3.929579551957e-15       9.958096912112e-19 
  854       3.265961146027e-10       1.721976021747e-12       1.163723104279e-12       0.000000000000e+00       1.194315028797e-14       3.906626111105e-15       4.852205396950e-18 
  855       3.255154833451e-10       1.739515455254e-12       1.399493102309e-12       0.000000000000e+00       1.189372142038e-14       3.883663461511e-15       8.679121536932e-18 
  856       3.244120207433e-10       1.757849376494e-12       1.632984737343e-12       0.000000000000e+00       1.184455112294e-14       3.860688229032e-15       1.247732845876e-17 
  857       3.232860713998e-10       1.776969949708e-12       1.864118641580e-12       0.000000000000e+00       1.179563797057e-14       3.837697004035e-15       1.624760575171e-17 
  858       3.221379840157e-10       1.796869229300e-12       2.092814853959e-12       0.000000000000e+00       1.174698050199e-14       3.814686341286e-15       1.999074227592e-17 
  859       3.209681114037e-10       1.817539159486e-12       2.318992818597e-12       0.000000000000e+00       1.169857721951e-14       3.791652759840e-15       2.370753619167e-17 
  860       3.197768105000e-10       1.838971573935e-12       2.542571383219e-12       0.000000000000e+00       1.165042658898e-14       3.768592742933e-15       2.739879498861e-17 
  861       3.185644423779e-10       1.861158195419e-12       2.763468797587e-12       0.000000000000e+00       1.160252703958e-14       3.745502737868e-15       3.106533551493e-17 
  862       3.173313722598e-10       1.884090635452e-12       2.981602711936e-12       0.000000000000e+00       1.155487696376e-14       3.722379155911e-15       3.470798400670e-17 
  863       3.160779695302e-10       1.907760393942e-12       3.196890175404e-12       0.000000000000e+00       1.150747471704e-14       3.699218372177e-15       3.832757611699e-17 
  864       3.148046077481e-10       1.932158858833e-12       3.409247634466e-12       0.000000000000e+00       1.146031861792e-14       3.676016725521e-15       4.192495694521e-17 
  865       3.135116646601e-10       1.957277305751e-12       3.618590931364e-12       0.000000000000e+00       1.141340694773e-14       3.652770518429e-15       4.550098106624e-17 
  866       3.121995222124e-10       1.983106897647e-12       3.824835302540e-12       0.000000000000e+00       1.136673795049e-14       3.629476016910e-15       4.905651255974e-17 
  867       3.108685665642e-10       2.009638684448e-12       4.027895377068e-12       0.000000000000e+00       1.132030983280e-14       3.606129450380e-15       5.259242503936e-17 
  868       3.095191880997e-10       2.036863602695e-12       4.227685175087e-12       0.000000000000e+00       1.127412076368e-14       3.582727011560e-15       5.610960168195e-17 
  869       3.081517814412e-10       2.064772475194e-12       4.424118106232e-12       0.000000000000e+00       1.122816887444e-14       3.559264856361e-15       5.960893525683e-17 
  870       3.067667454616e-10       2.093356010661e-12       4.617106968066e-12       0.000000000000e+00       1.118245225858e-14       3.535739103776e-15       6.309132815499e-17 
  871       3.053644832971e-10       2.122604803363e-12       4.806563944513e-12       0.000000000000e+00       1.113696897161e-14       3.512145835769e-15       6.655769241833e-17 
  872       3.039454023598e-10       2.152509332767e-12       4.992400604289e-12       0.000000000000e+00       1.109171703093e-14       3.488481097169e-15       7.000894976894e-17 
  873       3.025099143504e-10       2.183059963185e-12       5.174527899335e-12       0.000000000000e+00       1.104669441573e-14       3.464740895554e-15       7.344603163824e-17 
  874       3.010584352710e-10       2.214246943419e-12       5.352856163250e-12       0.000000000000e+00       1.100189906681e-14       3.440921201146e-15       7.686987919631e-17 
  875       2.995913854375e-10       2.246060406406e-12       5.527295109721e-12       0.000000000000e+00       1.095732888647e-14       3.417017946702e-15       8.028144338104e-17 
  876       2.981091894923e-10       2.278490368861e-12       5.697753830955e-12       0.000000000000e+00       1.091298173837e-14       3.393027027398e-15       8.368168492744e-17 
  877       2.966122764174e-10       2.311526730930e-12       5.864140796114e-12       0.000000000000e+00       1.086885544740e-14       3.368944300728e-15       8.707157439681e-17 
  878       2.951010768458e-10       2.345158590596e-12       6.026376479761e-12       0.000000000000e+00       1.082494805891e-14       3.344766951484e-15       9.045174880588e-17 
  879       2.935760149241e-10       2.379372175166e-12       6.184431480499e-12       0.000000000000e+00       1.078125862132e-14       3.320497611829e-15       9.382147519784e-17 
  880       2.920375163401e-10       2.414152874690e-12       6.338289033020e-12       0.000000000000e+00       1.073778641626e-14       3.296140309514e-15       9.717966989661e-17 
  881       2.904860110232e-10       2.449485923617e-12       6.487932435927e-12       0.000000000000e+00       1.069453070029e-14       3.271699109092e-15       1.005252403210e-16 
  882       2.889219331569e-10       2.485356400329e-12       6.633345052128e-12       0.000000000000e+00       1.065149070479e-14       3.247178112016e-15       1.038570849607e-16 
  883       2.873457211907e-10       2.521749226684e-12       6.774510309234e-12       0.000000000000e+00       1.060866563591e-14       3.222581456750e-15       1.071740933518e-16 
  884       2.857578178525e-10       2.558649167555e-12       6.911411699952e-12       0.000000000000e+00       1.056605467443e-14       3.197913318862e-15       1.104751460529e-16 
  885       2.841586701609e-10       2.596040830363e-12       7.044032782485e-12       0.000000000000e+00       1.052365697568e-14       3.173177911132e-15       1.137591146209e-16 
  886       2.825487294374e-10       2.633908664622e-12       7.172357180925e-12       0.000000000000e+00       1.048147166949e-14       3.148379483655e-15       1.170248615867e-16 
  887       2.809284513185e-10       2.672236961475e-12       7.296368585651e-12       0.000000000000e+00       1.043949786001e-14       3.123522323941e-15       1.202712404313e-16 
  888       2.792982957684e-10       2.711009853235e-12       7.416050753721e-12       0.000000000000e+00       1.039773462570e-14       3.098610757015e-15       1.234970955614e-16 
  889       2.776587270905e-10       2.750211312919e-12       7.531387509273e-12       0.000000000000e+00       1.035618101920e-14       3.073649145528e-15       1.267012622851e-16 
  890       2.760102139403e-10       2.789825153792e-12       7.642362743917e-12       0.000000000000e+00       1.031483606723e-14       3.048641889850e-15       1.298825667884e-16 
  891       2.743532293373e-10       2.829835028904e-12       7.748960417135e-12       0.000000000000e+00       1.027369877051e-14       3.023593428179e-15       1.330398261102e-16 
  892       2.726882506775e-10       2.870224430626e-12       7.851164556670e-12       0.000000000000e+00       1.023276810367e-14       2.998508236640e-15       1.361718481187e-16 
  893       2.710157597452e-10       2.910976690194e-12       7.948959258930e-12       0.000000000000e+00       1.019204301515e-14       2.973390829388e-15       1.392774314871e-16 
  894       2.693362427258e-10       2.952074977244e-12       8.042328689379e-12       0.000000000000e+00       1.015152242709e-14       2.948245758714e-15       1.423553656693e-16 
  895       2.676501902177e-10       2.993502299352e-12       8.131257082934e-12       0.000000000000e+00       1.011120523527e-14       2.923077615142e-15       1.454044308759e-16 
  896       2.659580972444e-10       3.035241501572e-12       8.215728744361e-12       0.000000000000e+00       1.007109030900e-14       2.897891027533e-15       1.484233980500e-16 
  897       2.642604632673e-10       3.077275265976e-12       8.295728048673e-12       0.000000000000e+00       1.003117649103e-14       2.872690663192e-15       1.514110288430e-16 
  898       2.625577921972e-10       3.119586111192e-12       8.371239441520e-12       0.000000000000e+00       9.991462597433e-15       2.847481227964e-15       1.543660755904e-16 
  899       2.608505924072e-10       3.162156391943e-12       8.442247439593e-12       0.000000000000e+00       9.951947417562e-15       2.822267466340e-15       1.572872812878e-16 
  900       2.591393767447e-10       3.204968298587e-12       8.508736631012e-12       0.000000000000e+00       9.912629713907e-15       2.797054161561e-15       1.601733795666e-16 
  901       2.574246625434e-10       3.248003856652e-12       8.570691675730e-12       0.000000000000e+00       9.873508222030e-15       2.771846135715e-15       1.630230946699e-16 
  902       2.557069716360e-10       3.291244926379e-12       8.628097305920e-12       0.000000000000e+00       9.834581650462e-15       2.746648249847e-15       1.658351414282e-16 
  903       2.539868303660e-10       3.334673202260e-12       8.680938326379e-12       0.000000000000e+00       9.795848680611e-15       2.721465404052e-15       1.686082252355e-16 
  904       2.522647696002e-10       3.378270212574e-12       8.729199614920e-12       0.000000000000e+00       9.757307966672e-15       2.696302537589e-15       1.713410420249e-16 
  905       2.505413247410e-10       3.422017318930e-12       8.772866122766e-12       0.000000000000e+00       9.718958135529e-15       2.671164628971e-15       1.740322782445e-16 
  906       2.488170357384e-10       3.465895715801e-12       8.811922874952e-12       0.000000000000e+00       9.680797786663e-15       2.646056696080e-15       1.766806108334e-16 
  907       2.470924471024e-10       3.509886430067e-12       8.846354970714e-12       0.000000000000e+00       9.642825492061e-15       2.620983796257e-15       1.792847071973e-16 
  908       2.453681079152e-10       3.553970320552e-12       8.876147583891e-12       0.000000000000e+00       9.605039796121e-15       2.595951026417e-15       1.818432251843e-16 
  909       2.436445718435e-10       3.598128077563e-12       8.901285963315e-12       0.000000000000e+00       9.567439215560e-15       2.570963523140e-15       1.843548130612e-16 
